WARNING:tensorflow:From /home/keshavsanthanam/gpusched/workloads/tensorflow/language_modeling/reader.py:120: range_input_producer (from tensorflow.python.training.input) is deprecated and will be removed in a future version.
Instructions for updating:
Queue-based input pipelines have been replaced by `tf.data`. Use `tf.data.Dataset.range(limit).shuffle(limit).repeat(num_epochs)`. If `shuffle=False`, omit the `.shuffle(...)`.
WARNING:tensorflow:From /home/keshavsanthanam/.local/lib/python2.7/site-packages/tensorflow/python/training/input.py:318: input_producer (from tensorflow.python.training.input) is deprecated and will be removed in a future version.
Instructions for updating:
Queue-based input pipelines have been replaced by `tf.data`. Use `tf.data.Dataset.from_tensor_slices(input_tensor).shuffle(tf.shape(input_tensor, out_type=tf.int64)[0]).repeat(num_epochs)`. If `shuffle=False`, omit the `.shuffle(...)`.
WARNING:tensorflow:From /home/keshavsanthanam/.local/lib/python2.7/site-packages/tensorflow/python/training/input.py:188: limit_epochs (from tensorflow.python.training.input) is deprecated and will be removed in a future version.
Instructions for updating:
Queue-based input pipelines have been replaced by `tf.data`. Use `tf.data.Dataset.from_tensors(tensor).repeat(num_epochs)`.
WARNING:tensorflow:From /home/keshavsanthanam/.local/lib/python2.7/site-packages/tensorflow/python/training/input.py:197: __init__ (from tensorflow.python.training.queue_runner_impl) is deprecated and will be removed in a future version.
Instructions for updating:
To construct input pipelines, use the `tf.data` module.
WARNING:tensorflow:From /home/keshavsanthanam/.local/lib/python2.7/site-packages/tensorflow/python/training/input.py:197: add_queue_runner (from tensorflow.python.training.queue_runner_impl) is deprecated and will be removed in a future version.
Instructions for updating:
To construct input pipelines, use the `tf.data` module.
WARNING:tensorflow:From ptb_word_lm.py:204: __init__ (from tensorflow.python.ops.rnn_cell_impl) is deprecated and will be removed in a future version.
Instructions for updating:
This class is deprecated, please use tf.nn.rnn_cell.LSTMCell, which supports all the feature this cell currently has. Please replace the existing code with tf.nn.rnn_cell.LSTMCell(name='basic_lstm_cell').
WARNING:tensorflow:From ptb_word_lm.py:514: __init__ (from tensorflow.python.training.supervisor) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.MonitoredTrainingSession
==2732== NVPROF is profiling process 2732, command: python ptb_word_lm.py --data_path=/home/keshavsanthanam/data/ptb --model=medium --max_max_epoch=1 --max_steps=10
2019-01-11 02:01:51.155958: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:964] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2019-01-11 02:01:51.156411: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: Tesla V100-SXM2-16GB major: 7 minor: 0 memoryClockRate(GHz): 1.53
pciBusID: 0000:00:04.0
totalMemory: 15.75GiB freeMemory: 15.33GiB
2019-01-11 02:01:51.433487: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:964] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2019-01-11 02:01:51.433966: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 1 with properties: 
name: Tesla V100-SXM2-16GB major: 7 minor: 0 memoryClockRate(GHz): 1.53
pciBusID: 0000:00:05.0
totalMemory: 15.75GiB freeMemory: 15.33GiB
2019-01-11 02:01:51.434018: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0, 1
2019-01-11 02:02:07.235870: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2019-01-11 02:02:07.235912: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 1 
2019-01-11 02:02:07.235919: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N Y 
2019-01-11 02:02:07.235923: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 1:   Y N 
2019-01-11 02:02:07.236317: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 14818 MB memory) -> physical GPU (device: 0, name: Tesla V100-SXM2-16GB, pci bus id: 0000:00:04.0, compute capability: 7.0)
2019-01-11 02:02:07.256719: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:1 with 14818 MB memory) -> physical GPU (device: 1, name: Tesla V100-SXM2-16GB, pci bus id: 0000:00:05.0, compute capability: 7.0)
2019-01-11 02:02:07.258025: I tensorflow/core/common_runtime/process_util.cc:69] Creating new thread pool with default inter op setting: 2. Tune using inter_op_parallelism_threads for best performance.
WARNING:tensorflow:Standard services need a 'logdir' passed to the SessionManager
start: 2019-01-11 02:02:08.051861
end: 2019-01-11 02:02:18.594622
Total wps: 664
==2732== Profiling application: python ptb_word_lm.py --data_path=/home/keshavsanthanam/data/ptb --model=medium --max_max_epoch=1 --max_steps=10
==2732== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",0.167680,0.513916,20,0.025695,0.025056,0.027424,"void tensorflow::_GLOBAL__N__57_tmpxft_0000199c_00000000_6_concat_lib_gpu_impl_cu_cpp1_ii_7a2efeeb::concat_fixed_kernel<float, int>(tensorflow::CudaDeviceArrayStruct<float const *, int=8>, int, int, int, tensorflow::CudaDeviceArrayStruct*)"
"GPU activities",0.158450,0.485628,10,0.048562,0.047295,0.049984,"void Eigen::internal::InnerReductionKernel<int=128, Eigen::TensorEvaluator<Eigen::TensorReductionOp<Eigen::internal::MaxReducer<float>, Eigen::IndexList<Eigen::type2index<long=1>> const , Eigen::TensorMap<Eigen::Tensor<float const , int=2, int=1, int>, int=16, Eigen::MakePointer> const , Eigen::MakePointer> const , Eigen::GpuDevice>, Eigen::internal::MaxReducer<float>, int>(Eigen::internal::MaxReducer<float>, float, long=1, float, Eigen::internal::MaxReducer<float>::CoeffReturnType*)"
"GPU activities",0.157500,0.482716,10,0.048271,0.044927,0.050528,"void tensorflow::functor::ColumnReduceSimpleKernel<float const *, float*, cub::Sum>(float const *, float*, int, int, int, cub::Sum)"
"GPU activities",0.155088,0.475323,350,0.001358,0.001216,0.001760,"void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float, int=2, int=1, int>, int=16, Eigen::MakePointer>, Eigen::TensorSlicingOp<Eigen::DSizes<long, int=2> const , Eigen::DSizes<long, int=2> const , Eigen::TensorMap<Eigen::Tensor<float const , int=2, int=1, int>, int=16, Eigen::MakePointer> const > const > const , Eigen::GpuDevice>, int>(float, int=2)"
"GPU activities",0.079027,0.242207,40,0.006055,0.002432,0.012352,"void tensorflow::functor::BlockReduceKernel<cub::TransformInputIterator<float, tensorflow::squareHalf<float>, float*, long>, float*, int=256, cub::Sum>(float, float, int, float*, std::iterator_traits<tensorflow::functor::BlockReduceKernel<cub::TransformInputIterator<float, tensorflow::squareHalf<float>, float*, long>, float*, int=256, cub::Sum>>::value_type)"
"GPU activities",0.048623,0.149023,10,0.014902,0.014112,0.015552,"void tensorflow::SplitVOpKernel_fixed<float>(float const *, int, int, tensorflow::CudaDeviceArrayStruct<tensorflow::SplitVOpKernel_fixed<float>*, int=8>)"
"GPU activities",0.033463,0.102560,75,0.001367,0.001120,0.003488,"[CUDA memcpy DtoD]"
"GPU activities",0.027855,0.085372,30,0.002845,0.001728,0.004991,"void cub::DeviceReduceSingleTileKernel<cub::DeviceReducePolicy<float, int, cub::Sum>::Policy600, float*, float*, int, cub::Sum, float>(int, cub::Sum, cub::DeviceReducePolicy<float, int, cub::Sum>::Policy600, float*, float*)"
"GPU activities",0.019691,0.060351,1,0.060351,0.060351,0.060351,"void tensorflow::BiasGradNHWC_Naive<float>(int, float const *, tensorflow::BiasGradNHWC_Naive<float>*, int)"
"GPU activities",0.014273,0.043744,10,0.004374,0.004000,0.004832,"void tensorflow::_GLOBAL__N__59_tmpxft_000067ca_00000000_6_dynamic_stitch_op_gpu_cu_cpp1_ii_5b2f61ed::DynamicStitchKernel<int>(int, int, tensorflow::CudaDeviceArrayStruct<int, int=8>, tensorflow::_GLOBAL__N__59_tmpxft_000067ca_00000000_6_dynamic_stitch_op_gpu_cu_cpp1_ii_5b2f61ed::DynamicStitchKernel<int, int const *, int=8>, tensorflow::CudaDeviceArrayStruct<int, int=8>*)"
"GPU activities",0.013270,0.040672,30,0.001355,0.001120,0.002272,"void Eigen::internal::ReductionInitKernel<float, int>(float, int, Eigen::internal::ReductionInitKernel<float, int>*)"
"GPU activities",0.012091,0.037056,20,0.001852,0.001664,0.002144,"void tensorflow::functor::BlockReduceKernel<float*, float*, int=256, tensorflow::functor::Sum<float>>(float*, float*, int, float, std::iterator_traits<tensorflow::functor::BlockReduceKernel<float*, float*, int=256, tensorflow::functor::Sum<float>>>::value_type)"
"GPU activities",0.010243,0.031392,20,0.001569,0.001376,0.002016,"void tensorflow::functor::CleanupSegments<float*, float*, cub::Sum>(float*, float*, int, int, int, cub::Sum, std::iterator_traits<tensorflow::functor::CleanupSegments<float*, float*, cub::Sum>>::value_type)"
"GPU activities",0.009094,0.027871,10,0.002787,0.002560,0.003008,"void tensorflow::functor::ColumnReduceKernel<float*, float*, tensorflow::functor::Sum<float>>(float*, float*, int, int, float, std::iterator_traits<tensorflow::functor::ColumnReduceKernel<float*, float*, tensorflow::functor::Sum<float>>>::value_type)"
"GPU activities",0.008582,0.026304,10,0.002630,0.002464,0.002944,"void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float, int=1, int=1, int>, int=16, Eigen::MakePointer>, Eigen::TensorCwiseBinaryOp<Eigen::internal::scalar_quotient_op<float, float>, Eigen::TensorMap<Eigen::Tensor<float const , int=1, int=1, int>, int=16, Eigen::MakePointer> const , Eigen::TensorMap<Eigen::Tensor<float const , int=1, int=1, long>, int=16, Eigen::MakePointer> const > const > const , Eigen::GpuDevice>, long>(float, int=1)"
"GPU activities",0.006630,0.020320,10,0.002032,0.001856,0.002240,"void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float, int=2, int=1, int>, int=16, Eigen::MakePointer>, Eigen::TensorBroadcastingOp<Eigen::array<int, unsigned long=2> const , Eigen::TensorMap<Eigen::Tensor<float const , int=2, int=1, int>, int=16, Eigen::MakePointer> const > const > const , Eigen::GpuDevice>, int>(float, int=2)"
"GPU activities",0.005805,0.017792,10,0.001779,0.001696,0.001920,"void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float, int=1, int=1, int>, int=16, Eigen::MakePointer>, Eigen::TensorCwiseUnaryOp<Eigen::internal::scalar_sqrt_op<float>, Eigen::TensorMap<Eigen::Tensor<float const , int=1, int=1, int>, int=16, Eigen::MakePointer> const > const > const , Eigen::GpuDevice>, int>(float, int=1)"
"GPU activities",0.005064,0.015519,10,0.001551,0.001440,0.001664,"void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float, int=1, int=1, int>, int=16, Eigen::MakePointer>, Eigen::TensorCwiseUnaryOp<Eigen::internal::scalar_right<float, float, Eigen::internal::scalar_min_op<float, float>>, Eigen::TensorMap<Eigen::Tensor<float const , int=1, int=1, int>, int=16, Eigen::MakePointer> const > const > const , Eigen::GpuDevice>, int>(float, int=1)"
"GPU activities",0.005022,0.015392,10,0.001539,0.001440,0.001792,"void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<__int64, int=1, int=1, long>, int=16, Eigen::MakePointer>, Eigen::TensorCwiseBinaryOp<Eigen::internal::scalar_sum_op<__int64 const , __int64 const >, Eigen::TensorMap<Eigen::Tensor<__int64, int=1, int=1, long>, int=16, Eigen::MakePointer> const , Eigen::TensorMap<Eigen::Tensor<__int64 const , int=1, int=1, long>, int=16, Eigen::MakePointer> const > const > const , Eigen::GpuDevice>, long>(__int64, int=1)"
"GPU activities",0.004803,0.014720,10,0.001472,0.001344,0.001728,"void tensorflow::_GLOBAL__N__59_tmpxft_00001636_00000000_6_check_numerics_op_gpu_cu_cpp1_ii_a7101fcd::CheckNumericsKernel<float>(float const *, int, int*)"
"GPU activities",0.001086,0.003328,1,0.003328,0.003328,0.003328,"void tensorflow::BiasGradNHWC_SharedAtomics<float>(int, float const *, tensorflow::BiasGradNHWC_SharedAtomics<float>*, int)"
"API calls",91.602382,19881.925792,3,6627.308597,1298.379552,14466.641980,"cudaFree"
"API calls",6.388184,1386.529542,2,693.264771,276.684203,1109.845339,"cuDevicePrimaryCtxRetain"
"API calls",1.402477,304.401886,33354,0.009126,0.006030,2.674430,"cudaLaunchKernel"
"API calls",0.178096,38.655011,3,12.885003,1.671861,18.541276,"cuMemHostAlloc"
"API calls",0.072571,15.751274,16,0.984454,0.001293,15.728609,"cudaEventCreateWithFlags"
"API calls",0.064066,13.905243,24,0.579385,0.479975,1.224073,"cudaGetDeviceProperties"
"API calls",0.044432,9.643890,2110,0.004570,0.003610,0.023756,"cudaMemsetAsync"
"API calls",0.042753,9.279375,9,1.031041,0.705427,1.763731,"cuMemAlloc"
"API calls",0.041828,9.078688,143,0.063487,0.004363,0.775865,"cuMemcpyHtoDAsync"
"API calls",0.029667,6.439112,720,0.008943,0.004525,0.028767,"cuMemsetD32Async"
"API calls",0.025964,5.635487,468,0.012041,0.000388,0.936865,"cuEventRecord"
"API calls",0.022949,4.980997,2110,0.002360,0.001257,0.020804,"cudaEventQuery"
"API calls",0.014730,3.197053,2110,0.001515,0.001195,0.019245,"cudaEventRecord"
"API calls",0.012684,2.753058,98,0.028092,0.004591,0.723880,"cuMemcpyDtoHAsync"
"API calls",0.012254,2.659691,1909,0.001393,0.000489,0.030741,"cuEventQuery"
"API calls",0.011472,2.490052,402,0.006194,0.000387,0.321264,"cuDeviceGetAttribute"
"API calls",0.008014,1.739465,3,0.579821,0.032670,0.858179,"cudaMalloc"
"API calls",0.004244,0.921236,75,0.012283,0.007506,0.063383,"cudaMemcpyAsync"
"API calls",0.004133,0.896954,6,0.149492,0.145714,0.156644,"cuDeviceTotalMem"
"API calls",0.003094,0.671536,4,0.167884,0.140079,0.178922,"cuMemGetInfo"
"API calls",0.002469,0.535993,60,0.008933,0.007082,0.021574,"cudaFuncGetAttributes"
"API calls",0.002122,0.460479,205,0.002246,0.000590,0.023225,"cuStreamWaitEvent"
"API calls",0.002096,0.454830,2176,0.000209,0.000130,0.017630,"cudaGetLastError"
"API calls",0.001156,0.250974,18,0.013943,0.008966,0.032231,"cuCtxSynchronize"
"API calls",0.001057,0.229401,2,0.114700,0.114332,0.115069,"cuDeviceGetProperties"
"API calls",0.000893,0.193753,6,0.032292,0.021966,0.066346,"cuDeviceGetName"
"API calls",0.000884,0.191897,8,0.023987,0.010019,0.087903,"cuStreamCreate"
"API calls",0.000631,0.136854,70,0.001955,0.001249,0.011969,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000579,0.125770,4,0.031442,0.008650,0.059542,"cuEventSynchronize"
"API calls",0.000476,0.103265,76,0.001358,0.000468,0.009073,"cudaFuncSetAttribute"
"API calls",0.000345,0.074966,62,0.001209,0.000782,0.004843,"cudaGetDevice"
"API calls",0.000345,0.074853,71,0.001054,0.000754,0.002026,"cudaDeviceGetAttribute"
"API calls",0.000189,0.040999,24,0.001708,0.000438,0.004528,"cuCtxSetCurrent"
"API calls",0.000117,0.025409,1,0.025409,0.025409,0.025409,"cudaMemcpy"
"API calls",0.000114,0.024641,1,0.024641,0.024641,0.024641,"cuMemsetD32"
"API calls",0.000082,0.017858,15,0.001190,0.000560,0.003417,"cuEventCreate"
"API calls",0.000057,0.012414,4,0.003103,0.002931,0.003345,"cuEventElapsedTime"
"API calls",0.000055,0.011845,60,0.000197,0.000129,0.000486,"cudaPeekAtLastError"
"API calls",0.000050,0.010863,8,0.001357,0.000513,0.005532,"cuDeviceGet"
"API calls",0.000047,0.010178,7,0.001454,0.000424,0.005384,"cuEventDestroy"
"API calls",0.000041,0.008934,3,0.002978,0.002660,0.003269,"cudaSetDevice"
"API calls",0.000040,0.008603,4,0.002150,0.001553,0.003316,"cuDeviceGetPCIBusId"
"API calls",0.000029,0.006216,10,0.000621,0.000373,0.001671,"cuDeviceGetCount"
"API calls",0.000027,0.005947,2,0.002973,0.001021,0.004926,"cuCtxEnablePeerAccess"
"API calls",0.000023,0.005059,9,0.000562,0.000379,0.001423,"cuCtxGetDevice"
"API calls",0.000018,0.003993,4,0.000998,0.000463,0.001506,"cuDeviceCanAccessPeer"
"API calls",0.000014,0.003141,4,0.000785,0.000305,0.001371,"cuDriverGetVersion"
"API calls",0.000013,0.002854,2,0.001427,0.001305,0.001549,"cuInit"
"API calls",0.000010,0.002198,4,0.000549,0.000523,0.000590,"cuDeviceGetUuid"
"API calls",0.000007,0.001601,2,0.000800,0.000756,0.000845,"cuDevicePrimaryCtxGetState"
"API calls",0.000006,0.001343,2,0.000671,0.000670,0.000673,"cuDeviceComputeCapability"
"API calls",0.000006,0.001343,1,0.001343,0.001343,0.001343,"cudaGetDeviceCount"
"API calls",0.000004,0.000888,2,0.000444,0.000436,0.000452,"cuCtxGetCurrent"
